,電影名稱,電影場次,電影評分,預告片,封面,影城,地址,票價
5,奇異博士2：失控多重宇宙,16:40,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
5,奇異博士2：失控多重宇宙,18:10,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
5,奇異博士2：失控多重宇宙,19:10,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
5,奇異博士2：失控多重宇宙,20:40,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
5,奇異博士2：失控多重宇宙,21:40,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
5,奇異博士2：失控多重宇宙,23:10,98%,https://movies.yahoo.com.tw/video/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2-%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E5%A4%A2%E9%AD%98%E7%AF%87%E9%A0%90%E5%91%8A-063947770.html?movie_id=12136,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/rzHcO2XZWzQxrMn1TlMG-1280x1827.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
6,我吃了那男孩一整年的早餐,10:30,98%,https://movies.yahoo.com.tw/video/%E6%88%91%E5%90%83%E4%BA%86%E9%82%A3%E7%94%B7%E5%AD%A9-%E6%95%B4%E5%B9%B4%E7%9A%84%E6%97%A9%E9%A4%90-%E4%BA%BA%E7%89%A9%E8%A7%92%E8%89%B2%E7%AF%87-165615008.html?movie_id=12202,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/January2022/mGCDsi857vtwQY0dEnCd-1080x1530.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
7,頭七,23:40,88%,https://movies.yahoo.com.tw/video/%E9%A0%AD%E4%B8%83-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-024844579.html?movie_id=12430,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/5TYtQSNnyRiSvYk71qhC-1280x1850.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
8,售命,13:00,76%,https://movies.yahoo.com.tw/video/%E5%94%AE%E5%91%BD-%E4%BA%BA%E7%89%A9%E7%8D%A8%E7%99%BD-tony%E5%8A%89-%E5%AD%AB%E8%88%88-075152867.html?movie_id=12667,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/3FoVA64X6Zu1uLAlZ2qo-1080x1537.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
9,少年吔,19:10,78%,https://movies.yahoo.com.tw/video/%E5%B0%91%E5%B9%B4%E5%90%94-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-144622150.html?movie_id=12687,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/February2022/o69axPeHfwtdHoCEaAS2-1080x1594.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
